producto_id,categoria,marca,temporada,talla,color,precio_original,porcentaje_descuento,precio_actual,fecha_compra,cantidad_stock,calificacion_cliente,devolucion,motivo_devolucion
FB001888,Pantalones,Ann Taylor,Invierno,S,Beige,75.53,58.1,31.65,2025-08-06,33,4.0,No,
FB001889,Tops,Mango,Primavera,XL,Beige,30.78,0.0,30.78,2025-06-13,28,3.9,No,
FB001890,Zapatos,Banana Republic,Invierno,L,White,150.96,0.0,150.96,2025-08-06,18,4.6,No,
FB001891,Pantalones,Forever21,Verano,L,Black,58.98,18.1,48.3,2025-08-06,23,2.8,No,
FB001892,Ropa de abrigo,Forever21,Primavera,L,Purple,224.91,18.9,182.4,2024-09-19,50,,No,
FB001893,Ropa de abrigo,Banana Republic,Primavera,XL,Brown,155.75,0.0,155.75,2025-03-25,0,2.4,No,
FB001894,Zapatos,H&M,Invierno,XL,Blue,194.4,16.2,162.91,2025-08-06,36,1.5,No,
FB001895,Zapatos,Banana Republic,Otoño,L,Red,169.77,0.0,169.77,2025-08-06,39,4.4,No,
FB001896,Accesorios,Uniqlo,Invierno,,Blue,41.52,27.3,30.19,2025-08-06,48,3.4,No,
FB001897,Pantalones,Uniqlo,Invierno,S,Green,29.5,0.0,29.5,2025-08-06,36,2.6,No,
FB001898,Ropa de abrigo,Banana Republic,Primavera,S,Gray,224.47,2.7,218.41,2025-01-27,15,3.5,No,
FB001899,Pantalones,Forever21,Verano,S,Gray,101.45,7.8,93.54,2025-08-06,4,1.1,No,
FB001900,Zapatos,Banana Republic,Primavera,XXL,Red,84.65,0.0,84.65,2025-07-26,49,3.6,No,
FB001901,Ropa de abrigo,Ann Taylor,Verano,S,Beige,155.85,0.0,155.85,2025-08-06,38,,No,
FB001902,Tops,Zara,Invierno,XL,Blue,89.62,0.0,89.62,2025-08-06,0,4.6,Si,Discrepancia de color
FB001903,Tops,Gap,Verano,L,Green,62.79,37.7,39.12,2025-08-06,5,2.6,No,
FB001904,Pantalones,Gap,Verano,XL,Beige,84.72,24.2,64.22,2025-08-06,44,,Si,Discrepancia de color
FB001905,Tops,Mango,Otoño,XL,Pink,50.9,0.0,50.9,2025-08-06,1,1.8,No,
FB001906,Accesorios,Zara,Invierno,,Pink,31.23,0.0,31.23,2025-08-06,25,2.8,No,
FB001907,Tops,Zara,Primavera,XXL,Red,105.1,0.0,105.1,2024-08-28,39,4.4,No,
FB001908,Vestidos,Forever21,Verano,XS,Brown,160.38,0.0,160.38,2025-08-06,27,2.7,Si,Artículo incorrecto
FB001909,Pantalones,Uniqlo,Primavera,XS,Pink,96.68,26.0,71.54,2024-09-21,16,,No,
FB001910,Accesorios,Forever21,Verano,,Beige,16.64,0.0,16.64,2025-08-06,8,4.8,No,
FB001911,Ropa de abrigo,Ann Taylor,Otoño,S,Beige,160.05,53.7,74.1,2025-08-06,2,3.2,Si,Problema de calidad
FB001912,Accesorios,Mango,Otoño,,Gray,23.56,0.0,23.56,2025-08-06,16,4.4,No,
FB001913,Zapatos,Zara,Otoño,XS,Black,68.37,24.2,51.82,2025-08-06,8,3.7,No,
FB001914,Ropa de abrigo,Mango,Otoño,S,Green,184.24,0.0,184.24,2025-08-06,49,4.0,No,
FB001915,Zapatos,Banana Republic,Primavera,XS,Green,94.83,0.0,94.83,2024-09-08,23,2.9,No,
FB001916,Tops,Ann Taylor,Verano,M,Pink,115.58,0.0,115.58,2025-08-06,37,2.2,No,
FB001917,Ropa de abrigo,Zara,Invierno,XXL,Green,116.29,58.7,48.03,2025-08-06,34,3.3,No,
FB001918,Accesorios,Banana Republic,Verano,,Green,24.55,0.0,24.55,2025-08-06,43,2.3,No,
FB001919,Vestidos,Zara,Primavera,,Navy,81.56,0.0,81.56,2025-01-09,28,3.0,No,
FB001920,Ropa de abrigo,Banana Republic,Primavera,M,White,234.63,0.0,234.63,2025-02-07,30,4.3,No,
FB001921,Accesorios,Zara,Otoño,,White,27.6,0.0,27.6,2025-08-06,33,2.8,No,
FB001922,Tops,Ann Taylor,Otoño,XS,Gray,114.76,24.3,86.87,2025-08-06,10,3.4,No,
FB001923,Zapatos,Zara,Primavera,S,Green,133.52,0.0,133.52,2024-10-04,32,,No,
FB001924,Tops,Banana Republic,Invierno,XS,Blue,64.34,59.3,26.19,2025-08-06,34,1.2,No,
FB001925,Pantalones,Forever21,Otoño,L,Purple,117.81,0.0,117.81,2025-08-06,22,4.9,No,
FB001926,Accesorios,Ann Taylor,Primavera,,Blue,29.19,0.0,29.19,2025-03-15,20,1.9,No,
FB001927,Tops,Uniqlo,Otoño,M,Purple,34.72,0.0,34.72,2025-08-06,7,,No,
FB001928,Vestidos,Gap,Otoño,XL,Gray,107.49,0.0,107.49,2025-08-06,49,3.3,No,
FB001929,Pantalones,Uniqlo,Invierno,XXL,Blue,38.7,0.0,38.7,2025-08-06,11,4.0,No,
FB001930,Ropa de abrigo,Ann Taylor,Primavera,XS,Brown,152.64,0.0,152.64,2025-04-05,19,4.1,No,
FB001931,Ropa de abrigo,Mango,Otoño,XS,Purple,181.66,56.4,79.2,2025-08-06,43,1.2,No,
FB001932,Tops,Uniqlo,Primavera,XL,Green,114.8,17.4,94.82,2025-05-17,4,1.8,No,
FB001933,Zapatos,Uniqlo,Invierno,XXL,Green,102.95,0.0,102.95,2025-08-06,38,3.8,No,
FB001934,Tops,Forever21,Invierno,XXL,Green,86.82,0.0,86.82,2025-08-06,0,4.8,No,
FB001935,Ropa de abrigo,H&M,Verano,L,Red,83.68,28.1,60.17,2025-08-06,46,,Si,Problema de calidad
FB001936,Ropa de abrigo,Banana Republic,Otoño,S,Pink,167.31,50.7,82.48,2025-08-06,9,3.2,No,
FB001937,Pantalones,H&M,Otoño,XS,Gray,114.64,5.1,108.79,2025-08-06,21,2.0,No,
FB001938,Ropa de abrigo,H&M,Primavera,XXL,White,109.53,29.3,77.44,2024-11-02,35,1.3,No,
FB001939,Accesorios,Ann Taylor,Verano,,Beige,51.02,57.9,21.48,2025-08-06,36,,No,
FB001940,Zapatos,H&M,Otoño,M,Green,77.45,52.8,36.56,2025-08-06,6,2.7,No,
FB001941,Zapatos,Ann Taylor,Otoño,XS,White,142.87,45.4,78.01,2025-08-06,20,1.7,No,
FB001942,Ropa de abrigo,Banana Republic,Invierno,XS,White,138.87,0.0,138.87,2025-08-06,37,3.2,No,
FB001943,Zapatos,Ann Taylor,Primavera,S,Red,132.82,0.0,132.82,2025-03-17,40,,Si,Cambio de opinión
FB001944,Zapatos,H&M,Verano,L,Navy,110.54,0.0,110.54,2025-08-06,24,,Si,Problema de tamaño
FB001945,Pantalones,Zara,Verano,XL,Beige,29.07,0.0,29.07,2025-08-06,41,2.8,No,
FB001946,Ropa de abrigo,Gap,Verano,S,Navy,141.92,0.0,141.92,2025-08-06,37,1.7,No,
FB001947,Zapatos,Banana Republic,Verano,XL,Red,67.84,0.0,67.84,2025-08-06,24,1.2,No,
FB001948,Zapatos,Mango,Invierno,S,Brown,143.27,0.0,143.27,2025-08-06,0,,No,
FB001949,Accesorios,Banana Republic,Invierno,,Brown,20.97,0.0,20.97,2025-08-06,44,4.6,No,
FB001950,Vestidos,Zara,Verano,XL,Purple,105.5,59.8,42.41,2025-08-06,34,,No,
FB001951,Zapatos,Banana Republic,Primavera,XXL,Green,184.7,0.0,184.7,2024-09-19,39,2.1,Si,Problema de tamaño
FB001952,Zapatos,H&M,Primavera,XS,Blue,81.47,32.0,55.4,2024-09-01,2,1.1,No,
FB001953,Ropa de abrigo,Banana Republic,Invierno,L,Blue,107.67,20.3,85.81,2025-08-06,16,4.3,No,
FB001954,Tops,Banana Republic,Verano,XL,Purple,88.64,0.0,88.64,2025-08-06,33,,No,
FB001955,Accesorios,Zara,Invierno,,Red,17.5,14.4,14.98,2025-08-06,16,3.1,No,
FB001956,Ropa de abrigo,H&M,Invierno,XL,Gray,205.37,0.0,205.37,2025-08-06,25,2.0,Si,Dañado
FB001957,Vestidos,Mango,Invierno,XS,Beige,111.66,0.0,111.66,2025-08-06,26,1.4,No,
FB001958,Zapatos,Mango,Verano,S,Pink,184.87,56.4,80.6,2025-08-06,10,3.7,No,
FB001959,Pantalones,Zara,Primavera,L,Green,84.58,0.0,84.58,2025-01-17,33,4.5,No,
FB001960,Pantalones,Forever21,Verano,XXL,White,66.74,0.0,66.74,2025-08-06,26,4.6,No,
FB001961,Zapatos,H&M,Verano,M,Green,104.19,0.0,104.19,2025-08-06,4,4.7,No,
FB001962,Ropa de abrigo,Uniqlo,Verano,M,Green,216.73,0.0,216.73,2025-08-06,5,2.7,Si,Artículo incorrecto
FB001963,Vestidos,Mango,Verano,XXL,Beige,87.82,0.0,87.82,2025-08-06,24,4.2,No,
FB001964,Zapatos,Zara,Verano,L,Green,81.59,0.0,81.59,2025-08-06,5,2.5,No,
FB001965,Ropa de abrigo,Gap,Verano,,Blue,93.14,32.8,62.59,2025-08-06,45,4.5,No,
FB001966,Pantalones,Gap,Primavera,XS,Gray,96.73,0.0,96.73,2024-11-09,18,4.8,No,
FB001967,Accesorios,Forever21,Invierno,,Blue,19.34,0.0,19.34,2025-08-06,19,,No,
FB001968,Zapatos,Zara,Primavera,S,Red,113.88,31.1,78.46,2025-06-10,22,3.1,No,
FB001969,Vestidos,Zara,Primavera,XL,Navy,90.32,0.0,90.32,2025-03-26,41,2.8,No,
FB001970,Tops,Banana Republic,Verano,L,Gray,38.12,0.0,38.12,2025-08-06,44,,No,
FB001971,Zapatos,Banana Republic,Verano,S,Blue,175.31,0.0,175.31,2025-08-06,13,,No,
FB001972,Vestidos,Zara,Primavera,L,Red,171.92,0.0,171.92,2025-06-08,12,1.3,No,
FB001973,Accesorios,Gap,Verano,,Blue,35.6,0.0,35.6,2025-08-06,24,3.1,No,
FB001974,Pantalones,H&M,Verano,M,Navy,81.7,0.0,81.7,2025-08-06,33,,Si,Artículo incorrecto
FB001975,Pantalones,Banana Republic,Verano,,Purple,29.7,0.0,29.7,2025-08-06,16,2.7,No,
FB001976,Ropa de abrigo,Mango,Invierno,S,Brown,239.65,0.0,239.65,2025-08-06,27,2.9,No,
FB001977,Tops,H&M,Otoño,M,Red,90.41,0.0,90.41,2025-08-06,11,,No,
FB001978,Vestidos,Ann Taylor,Invierno,XL,White,81.78,10.0,73.6,2025-08-06,24,1.2,No,
FB001979,Ropa de abrigo,Forever21,Invierno,L,Black,142.55,0.0,142.55,2025-08-06,21,4.5,No,
FB001980,Vestidos,Gap,Otoño,S,Black,53.13,0.0,53.13,2025-08-06,5,4.6,No,
FB001981,Pantalones,Forever21,Verano,L,Navy,80.81,0.0,80.81,2025-08-06,15,4.6,No,
FB001982,Tops,Uniqlo,Otoño,M,Navy,89.39,0.0,89.39,2025-08-06,33,4.2,No,
FB001983,Pantalones,Mango,Verano,S,Blue,37.9,37.9,23.54,2025-08-06,34,1.3,No,
FB001984,Accesorios,Mango,Primavera,,Brown,44.49,0.0,44.49,2025-06-27,34,2.1,No,
FB001985,Tops,Mango,Verano,L,Beige,111.7,0.0,111.7,2025-08-06,2,,Si,Problema de tamaño
FB001986,Tops,H&M,Primavera,L,Navy,109.76,0.0,109.76,2025-01-12,23,2.0,Si,Problema de calidad
FB001987,Accesorios,Uniqlo,Otoño,,Navy,33.0,0.0,33.0,2025-08-06,50,4.0,No,
FB001988,Zapatos,Ann Taylor,Invierno,M,Green,150.65,8.9,137.24,2025-08-06,43,3.4,No,
FB001989,Pantalones,Zara,Otoño,S,Green,66.34,19.0,53.74,2025-08-06,42,1.9,No,
FB001990,Pantalones,Gap,Primavera,M,Pink,27.89,17.4,23.04,2024-09-06,43,2.1,No,
FB001991,Accesorios,Uniqlo,Verano,,Gray,60.18,0.0,60.18,2025-08-06,36,1.4,No,
FB001992,Tops,Zara,Otoño,XL,Red,54.26,18.4,44.28,2025-08-06,29,2.6,No,
FB001993,Zapatos,Uniqlo,Primavera,S,Red,78.44,0.0,78.44,2024-09-20,42,,Si,Problema de calidad
FB001994,Ropa de abrigo,H&M,Otoño,XS,Black,183.05,0.0,183.05,2025-08-06,4,4.6,No,
FB001995,Zapatos,Uniqlo,Primavera,M,Gray,76.3,0.0,76.3,2025-07-03,35,2.6,No,
FB001996,Tops,Zara,Primavera,XS,Purple,84.21,0.0,84.21,2025-01-15,43,3.4,No,
FB001997,Accesorios,Ann Taylor,Primavera,,Gray,77.34,0.0,77.34,2025-01-10,27,,No,
FB001998,Vestidos,Zara,Primavera,S,Navy,122.82,45.4,67.06,2024-08-30,9,3.1,No,
FB001999,Vestidos,Mango,Invierno,XXL,Blue,103.85,0.0,103.85,2025-08-06,26,3.1,No,
FB002000,Pantalones,H&M,Otoño,XXL,Red,117.73,41.3,69.11,2025-08-06,8,,No,
FB002001,Vestidos,Forever21,Otoño,XL,Green,115.98,0.0,115.98,2025-08-06,42,3.7,No,
FB002002,Vestidos,Zara,Otoño,L,Navy,175.43,0.0,175.43,2025-08-06,3,1.8,Si,Discrepancia de color
FB002003,Ropa de abrigo,Gap,Primavera,S,Green,162.81,0.0,162.81,2025-01-10,40,2.1,No,
FB002004,Vestidos,Uniqlo,Primavera,L,Purple,146.68,0.0,146.68,2024-08-07,8,,No,
FB002005,Vestidos,H&M,Otoño,L,Pink,82.9,42.2,47.92,2025-08-06,4,2.1,No,
FB002006,Tops,Zara,Otoño,XS,White,92.9,0.0,92.9,2025-08-06,30,,No,
FB002007,Vestidos,Banana Republic,Invierno,XXL,Blue,133.89,5.7,126.26,2025-08-06,17,3.4,Si,Problema de tamaño
FB002008,Vestidos,Ann Taylor,Invierno,XXL,Beige,89.1,0.0,89.1,2025-08-06,8,2.2,No,
FB002009,Ropa de abrigo,Banana Republic,Invierno,XL,Beige,175.62,3.2,170.0,2025-08-06,46,,No,
FB002010,Vestidos,H&M,Verano,L,Black,154.02,0.0,154.02,2025-08-06,21,3.3,No,
FB002011,Ropa de abrigo,Zara,Otoño,S,Beige,215.1,0.0,215.1,2025-08-06,16,2.5,No,
FB002012,Tops,Ann Taylor,Otoño,M,Brown,40.28,0.0,40.28,2025-08-06,35,3.8,No,
FB002013,Accesorios,Forever21,Otoño,,Gray,25.95,18.8,21.07,2025-08-06,1,4.0,No,
FB002014,Accesorios,Uniqlo,Otoño,,Navy,21.26,50.7,10.48,2025-08-06,39,4.3,No,
FB002015,Vestidos,Zara,Primavera,XS,Blue,146.07,0.0,146.07,2025-07-09,33,3.7,No,
FB002016,Vestidos,Ann Taylor,Primavera,S,Gray,135.97,0.0,135.97,2024-09-10,30,1.1,No,
FB002017,Zapatos,Zara,Primavera,L,Green,84.88,7.4,78.6,2025-03-26,42,3.4,No,
FB002018,Zapatos,H&M,Invierno,XS,Beige,159.25,5.5,150.49,2025-08-06,8,,No,
FB002019,Pantalones,Ann Taylor,Invierno,M,Brown,84.29,0.0,84.29,2025-08-06,4,2.8,No,
FB002020,Accesorios,Forever21,Invierno,,Red,38.86,0.0,38.86,2025-08-06,44,,No,
FB002021,Tops,Banana Republic,Verano,M,Blue,38.72,0.0,38.72,2025-08-06,35,4.0,No,
FB002022,Vestidos,Zara,Invierno,XS,Black,177.1,0.0,177.1,2025-08-06,49,1.6,No,
FB002023,Pantalones,Forever21,Primavera,XS,Gray,31.49,0.0,31.49,2024-10-19,28,,No,
FB002024,Tops,Uniqlo,Verano,,Pink,118.14,0.0,118.14,2025-08-06,33,2.4,No,
FB002025,Tops,Gap,Primavera,S,Green,26.51,24.0,20.15,2025-05-24,1,4.7,No,
FB002026,Tops,Forever21,Otoño,L,Blue,29.61,0.0,29.61,2025-08-06,9,1.0,No,
FB002027,Ropa de abrigo,Ann Taylor,Verano,S,Gray,244.13,0.0,244.13,2025-08-06,2,3.5,Si,Problema de tamaño
FB002028,Accesorios,Gap,Primavera,,White,16.54,0.0,16.54,2025-04-26,30,,No,
FB002029,Tops,Zara,Otoño,S,White,100.98,0.0,100.98,2025-08-06,41,,No,
FB002030,Ropa de abrigo,Uniqlo,Invierno,,Gray,175.42,0.0,175.42,2025-08-06,5,3.6,No,
FB002031,Vestidos,Ann Taylor,Primavera,XXL,Pink,133.15,20.3,106.12,2025-06-03,9,3.2,No,
FB002032,Vestidos,Uniqlo,Otoño,,Pink,94.21,44.7,52.1,2025-08-06,48,4.3,No,
FB002033,Tops,Forever21,Invierno,M,Pink,115.44,0.0,115.44,2025-08-06,21,1.2,No,
FB002034,Ropa de abrigo,Zara,Primavera,S,White,194.39,26.5,142.88,2025-04-15,12,1.2,No,
FB002035,Zapatos,Banana Republic,Primavera,L,White,132.39,27.6,95.85,2024-10-31,16,,No,
FB002036,Accesorios,Uniqlo,Primavera,,Red,52.54,14.6,44.87,2024-09-17,7,1.4,No,
FB002037,Vestidos,Uniqlo,Primavera,XL,Black,165.01,41.2,97.03,2024-10-19,22,,No,
FB002038,Accesorios,Ann Taylor,Primavera,,Purple,42.94,34.3,28.21,2024-12-22,41,,No,
FB002039,Tops,Uniqlo,Otoño,XL,Beige,72.78,0.0,72.78,2025-08-06,49,3.1,No,
FB002040,Zapatos,Uniqlo,Otoño,S,Red,189.32,0.0,189.32,2025-08-06,35,2.5,No,
FB002041,Vestidos,Ann Taylor,Verano,XL,White,157.0,55.7,69.55,2025-08-06,6,2.1,No,
FB002042,Tops,Gap,Primavera,S,Purple,28.73,26.4,21.15,2024-10-10,47,2.3,Si,Problema de tamaño
FB002043,Ropa de abrigo,Forever21,Invierno,L,Gray,144.64,0.0,144.64,2025-08-06,0,4.5,No,
FB002044,Zapatos,Banana Republic,Otoño,L,Blue,180.99,0.0,180.99,2025-08-06,0,4.5,No,
FB002045,Tops,Ann Taylor,Otoño,M,Green,74.96,56.1,32.91,2025-08-06,16,,Si,Artículo incorrecto
FB002046,Vestidos,Ann Taylor,Otoño,XXL,Navy,63.46,0.0,63.46,2025-08-06,36,1.2,No,
FB002047,Zapatos,Mango,Primavera,S,Black,105.95,31.6,72.47,2025-04-01,38,3.5,No,
FB002048,Vestidos,Mango,Verano,S,Navy,86.55,24.5,65.35,2025-08-06,40,3.5,No,
FB002049,Pantalones,Gap,Otoño,M,Navy,90.97,10.8,81.15,2025-08-06,33,2.2,Si,Dañado
FB002050,Vestidos,Mango,Invierno,L,Beige,122.41,48.2,63.41,2025-08-06,49,4.5,No,
FB002051,Zapatos,Banana Republic,Invierno,XXL,Gray,198.22,0.0,198.22,2025-08-06,12,,No,
FB002052,Zapatos,Zara,Invierno,M,Beige,129.56,20.8,102.61,2025-08-06,3,2.9,No,
FB002053,Accesorios,Zara,Verano,,Pink,49.31,0.0,49.31,2025-08-06,49,3.4,No,
FB002054,Ropa de abrigo,Uniqlo,Verano,S,Pink,206.94,0.0,206.94,2025-08-06,43,3.3,No,
FB002055,Accesorios,Banana Republic,Verano,,Black,36.93,0.0,36.93,2025-08-06,18,,No,
FB002056,Accesorios,Uniqlo,Verano,,Green,21.85,12.0,19.23,2025-08-06,18,4.8,No,
FB002057,Zapatos,Banana Republic,Invierno,S,Brown,174.65,43.8,98.15,2025-08-06,28,3.3,No,
FB002058,Accesorios,Mango,Primavera,,Pink,19.96,0.0,19.96,2025-06-19,16,1.4,No,
FB002059,Tops,H&M,Otoño,M,Green,90.46,54.1,41.52,2025-08-06,15,2.5,No,
FB002060,Zapatos,H&M,Otoño,L,Blue,189.24,0.0,189.24,2025-08-06,25,3.6,Si,Discrepancia de color
FB002061,Ropa de abrigo,Banana Republic,Verano,XXL,Black,231.24,44.6,128.11,2025-08-06,15,3.7,No,
FB002062,Accesorios,Mango,Otoño,,Beige,66.48,0.0,66.48,2025-08-06,38,1.4,No,
FB002063,Accesorios,H&M,Otoño,,Beige,37.27,0.0,37.27,2025-08-06,15,3.8,No,
FB002064,Zapatos,Uniqlo,Primavera,L,Brown,178.05,0.0,178.05,2025-03-08,24,,No,
FB002065,Tops,Forever21,Primavera,XS,Pink,73.76,0.0,73.76,2024-08-19,25,1.3,No,
FB002066,Pantalones,Zara,Invierno,XL,Pink,36.23,0.0,36.23,2025-08-06,49,,No,
FB002067,Pantalones,H&M,Primavera,S,Purple,48.89,0.0,48.89,2024-12-10,9,3.1,No,
FB002068,Tops,H&M,Invierno,XL,Pink,94.15,31.0,64.96,2025-08-06,25,,No,
FB002069,Accesorios,Forever21,Verano,,Brown,27.7,0.0,27.7,2025-08-06,27,4.8,No,
FB002070,Zapatos,H&M,Primavera,XXL,Gray,122.55,11.2,108.82,2024-10-02,23,,No,
FB002071,Vestidos,Mango,Primavera,XL,Pink,173.77,17.0,144.23,2024-11-20,5,1.9,No,
FB002072,Accesorios,Uniqlo,Verano,,Pink,77.45,0.0,77.45,2025-08-06,0,3.1,No,
FB002073,Pantalones,Uniqlo,Invierno,M,Black,34.16,0.0,34.16,2025-08-06,37,1.3,No,
FB002074,Accesorios,Forever21,Verano,,White,71.3,0.0,71.3,2025-08-06,21,1.6,No,
FB002075,Tops,H&M,Verano,M,Brown,63.67,0.0,63.67,2025-08-06,18,1.6,No,
FB002076,Ropa de abrigo,Forever21,Otoño,S,Gray,249.98,0.0,249.98,2025-08-06,46,3.6,No,
FB002077,Ropa de abrigo,Ann Taylor,Primavera,XL,Green,103.92,0.0,103.92,2024-10-24,5,,No,
FB002078,Zapatos,Uniqlo,Verano,XL,Black,116.76,0.0,116.76,2025-08-06,13,,No,
FB002079,Zapatos,Gap,Invierno,XXL,White,102.61,0.0,102.61,2025-08-06,47,3.5,No,
FB002080,Accesorios,Ann Taylor,Primavera,,Pink,43.48,0.0,43.48,2024-08-23,11,4.7,No,
FB002081,Accesorios,Forever21,Invierno,,Pink,39.9,0.0,39.9,2025-08-06,6,2.4,Si,Dañado
FB002082,Pantalones,Zara,Primavera,S,Pink,86.0,36.7,54.44,2025-04-23,18,2.4,Si,Problema de tamaño
FB002083,Zapatos,Gap,Verano,XXL,Blue,154.48,58.5,64.11,2025-08-06,19,3.2,No,
FB002084,Vestidos,Gap,Verano,S,Red,141.97,35.3,91.85,2025-08-06,12,2.6,No,
FB002085,Ropa de abrigo,Gap,Primavera,XS,Red,119.36,0.0,119.36,2025-07-02,30,2.7,Si,Problema de tamaño
FB002086,Accesorios,Forever21,Verano,,Navy,15.71,47.6,8.23,2025-08-06,42,2.0,No,
FB002087,Zapatos,Mango,Invierno,M,Black,89.12,0.0,89.12,2025-08-06,27,,Si,Dañado
FB002088,Pantalones,H&M,Otoño,S,Blue,30.43,0.0,30.43,2025-08-06,32,3.1,No,
FB002089,Vestidos,Forever21,Invierno,XS,Pink,115.4,0.0,115.4,2025-08-06,7,4.5,No,
FB002090,Ropa de abrigo,Gap,Invierno,S,Red,155.2,0.0,155.2,2025-08-06,5,4.8,No,
FB002091,Pantalones,Forever21,Otoño,L,Gray,104.83,0.0,104.83,2025-08-06,26,4.0,No,
FB002092,Accesorios,Gap,Verano,,Gray,41.62,0.0,41.62,2025-08-06,33,,No,
FB002093,Pantalones,Ann Taylor,Primavera,M,Beige,94.92,0.0,94.92,2024-09-29,20,2.3,No,
FB002094,Pantalones,Mango,Otoño,XXL,Red,107.92,22.2,83.96,2025-08-06,35,3.7,No,
FB002095,Accesorios,Forever21,Verano,,Green,45.52,0.0,45.52,2025-08-06,41,1.6,No,
FB002096,Pantalones,Gap,Invierno,M,Green,112.1,30.7,77.69,2025-08-06,10,1.0,No,
FB002097,Zapatos,Uniqlo,Primavera,L,Purple,103.9,0.0,103.9,2025-07-23,27,2.1,No,
FB002098,Ropa de abrigo,Banana Republic,Invierno,L,Pink,168.02,0.0,168.02,2025-08-06,30,1.6,Si,Problema de tamaño
FB002099,Zapatos,Mango,Otoño,M,Brown,80.41,0.0,80.41,2025-08-06,46,2.8,No,
FB002100,Pantalones,Forever21,Primavera,XL,Green,102.76,0.0,102.76,2024-11-16,35,2.2,No,
FB002101,Tops,Forever21,Otoño,XXL,Black,81.2,0.0,81.2,2025-08-06,27,1.7,No,
FB002102,Accesorios,Uniqlo,Otoño,,Gray,68.95,0.0,68.95,2025-08-06,47,3.6,No,
FB002103,Pantalones,Zara,Verano,XS,Purple,43.04,0.0,43.04,2025-08-06,26,4.8,Si,Artículo incorrecto
FB002104,Tops,Zara,Primavera,XS,Beige,81.82,0.0,81.82,2025-05-09,1,3.5,No,
FB002105,Accesorios,Mango,Verano,,Blue,53.7,0.0,53.7,2025-08-06,16,1.4,Si,Dañado
FB002106,Tops,Mango,Verano,L,Red,100.11,0.0,100.11,2025-08-06,41,4.7,No,
FB002107,Accesorios,Ann Taylor,Invierno,,Gray,24.08,38.5,14.81,2025-08-06,43,4.1,No,
FB002108,Accesorios,Ann Taylor,Primavera,,Red,74.77,0.0,74.77,2025-03-18,26,2.9,No,
FB002109,Vestidos,H&M,Primavera,XL,Navy,105.98,0.0,105.98,2024-10-02,32,2.5,Si,Problema de tamaño
FB002110,Zapatos,Zara,Verano,L,White,81.65,7.7,75.36,2025-08-06,23,2.6,No,
FB002111,Zapatos,Forever21,Otoño,S,Black,92.66,8.3,84.97,2025-08-06,5,3.3,No,
FB002112,Accesorios,Mango,Verano,,Brown,41.04,0.0,41.04,2025-08-06,43,,No,
FB002113,Ropa de abrigo,Forever21,Otoño,M,Pink,169.98,5.8,160.12,2025-08-06,12,2.1,No,
FB002114,Accesorios,Mango,Invierno,,Red,66.12,51.0,32.4,2025-08-06,17,2.2,No,
FB002115,Vestidos,Banana Republic,Primavera,S,Purple,139.87,14.5,119.59,2024-09-13,13,1.3,No,
FB002116,Accesorios,Zara,Invierno,,Pink,70.23,49.9,35.19,2025-08-06,0,4.6,Si,Dañado
FB002117,Zapatos,Zara,Invierno,XL,Blue,129.9,39.9,78.07,2025-08-06,28,1.3,No,
FB002118,Pantalones,Zara,Primavera,L,Beige,75.78,0.0,75.78,2025-01-28,12,3.6,No,
FB002119,Pantalones,H&M,Invierno,M,Beige,93.41,0.0,93.41,2025-08-06,4,3.2,Si,Problema de tamaño
FB002120,Tops,Banana Republic,Primavera,L,Red,66.9,0.0,66.9,2025-05-07,1,2.8,No,
FB002121,Tops,Mango,Otoño,L,Green,110.45,6.6,103.16,2025-08-06,6,,No,
FB002122,Pantalones,Zara,Otoño,L,Gray,52.73,0.0,52.73,2025-08-06,10,4.5,No,
FB002123,Ropa de abrigo,Ann Taylor,Otoño,L,Blue,89.13,0.0,89.13,2025-08-06,17,4.1,No,
FB002124,Ropa de abrigo,Banana Republic,Verano,L,Green,171.78,44.1,96.03,2025-08-06,25,,Si,Discrepancia de color
FB002125,Zapatos,Gap,Invierno,M,Pink,129.0,0.0,129.0,2025-08-06,13,3.8,Si,Cambio de opinión
FB002126,Zapatos,Zara,Verano,XS,Brown,160.59,0.0,160.59,2025-08-06,8,2.9,No,
FB002127,Tops,Banana Republic,Verano,L,Red,56.38,0.0,56.38,2025-08-06,9,,No,
FB002128,Ropa de abrigo,Gap,Invierno,L,Green,109.2,26.6,80.15,2025-08-06,21,3.9,Si,Problema de calidad
FB002129,Accesorios,Uniqlo,Primavera,,Pink,21.43,0.0,21.43,2025-02-03,38,1.9,No,
FB002130,Zapatos,H&M,Invierno,M,Purple,87.11,0.0,87.11,2025-08-06,36,2.3,No,
FB002131,Accesorios,Forever21,Otoño,,Navy,36.29,0.0,36.29,2025-08-06,47,2.8,No,
FB002132,Vestidos,H&M,Primavera,M,Green,105.59,0.0,105.59,2025-06-27,37,4.7,No,
FB002133,Vestidos,Zara,Otoño,S,Black,93.5,0.0,93.5,2025-08-06,4,3.7,No,
FB002134,Accesorios,Ann Taylor,Invierno,,Black,41.72,9.5,37.76,2025-08-06,9,3.9,No,
FB002135,Accesorios,Mango,Verano,,Red,74.54,58.1,31.23,2025-08-06,35,4.8,No,
FB002136,Vestidos,Uniqlo,Primavera,,Blue,85.49,0.0,85.49,2024-12-16,0,3.7,No,
